"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2012-05-26","89.4","null","null","Billy Butler",456714,612672,"home_run","hit_into_play_score",,,,,"6","Billy Butler homers (10) on a fly ball to left center field.","R","R","L","BAL","KC","X","null","fly_ball",1,1,2012,"0.9694166666666667","1.5272666666666667","0.3120","2.4850","null","null","null",0,6,"Top","71.29","14.06",,,"null",,"null",,,,,,,"3.3800","1.5800","null","null","null","null","null","null",318428,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",45,"3"
"FF","2012-05-26","92.4","null","null","Denard Span",452655,453286,"home_run","hit_into_play_score",,,,,"4","Denard Span homers (1) on a fly ball to right field.","R","L","R","MIN","DET","X","null","fly_ball",1,0,2012,"-0.99422500000000000000","1.23916666666666666667","-0.2830","2.8150","null","null","null",1,6,"Bot","223.90","72.29",,,"null",,"null",,,,,,,"3.3700","1.6000","null","null","null","null","null","null",318426,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",46,"2"
"SL","2012-05-26","85.3","null","null","Devin Mesoraco",519023,425386,"home_run","hit_into_play_score",,,,,"11","Devin Mesoraco homers (3) on a fly ball to left field.","R","R","R","CIN","COL","X","null","fly_ball",3,2,2012,"0.29445833333333333333","0.50243333333333333333","-1.0220","2.3960","null","null","null",0,4,"Bot","48.19","60.24",,,"null",,"null",,,,,,,"3.1700","1.4500","null","null","null","null","null","null",318425,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",38,"6"
"FF","2012-05-26","89.6","null","null","Colby Rasmus",458675,407890,"home_run","hit_into_play_score",,,,,"6","Colby Rasmus homers (4) on a fly ball to right field.    David Cooper scores.","R","L","R","TEX","TOR","X","null","fly_ball",0,1,2012,"-0.40555000000000000000","1.4799666666666667","0.5900","2.7100","null","null","476036.00",2,5,"Top","222.89","105.42",,,"null",,"null",,,,,,,"3.5400","1.6300","null","null","null","null","null","null",318435,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",39,"2"
"SL","2012-05-26","82.7","null","null","John McDonald",150348,425844,"home_run","hit_into_play_score",,,,,"5","John McDonald homers (2) on a fly ball to left field.   Paul Goldschmidt scores.    Konrad Schmidt scores.","R","R","R","ARI","MIL","X","null","fly_ball",0,2,2012,"0.12606666666666666667","-1.1315666666666667","0.1290","2.2940","502671.00","null","520209.00",1,3,"Bot","33.13","72.29",,,"null",,"null",,,,,,,"3.1900","1.4300","null","null","null","null","null","null",318429,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",35,"3"
"SI","2012-05-26","88.5","null","null","Dayan Viciedo",493364,117955,"home_run","hit_into_play_score",,,,,"8","Dayan Viciedo homers (10) on a line drive to right field.    Alex Rios scores.","R","R","R","CWS","CLE","X","null","line_drive",2,1,2012,"-1.8960250000000000","0.58843333333333333333","0.2190","2.0580","null","425567.00","null",1,3,"Bot","205.82","61.24",,,"null",,"null",,,,,,,"3.3100","1.5300","null","null","null","null","null","null",318424,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",31,"4"
"FT","2012-05-26","92.1","null","null","Mark Teixeira",407893,112526,"home_run","hit_into_play_score",,,,,"5","Mark Teixeira homers (7) on a fly ball to right field.","R","L","R","OAK","NYY","X","null","fly_ball",2,2,2012,"-1.2948250000000000","0.80343333333333333333","-0.2550","2.6500","null","null","null",1,4,"Top","217.87","77.31",,,"null",,"null",,,,,,,"3.4400","1.6400","null","null","null","null","null","null",318430,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",30,"6"
"CU","2012-05-26","81.4","null","null","Jason Kipnis",543401,408241,"home_run","hit_into_play_score",,,,,"5","Jason Kipnis homers (7) on a fly ball to right center field.    Michael Brantley scores.","R","L","R","CWS","CLE","X","null","fly_ball",3,2,2012,"0.32507500000000000000","0.71170000000000000000","-0.2080","2.6020","null","488726.00","null",1,3,"Top","179.72","43.17",,,"null",,"null",,,,,,,"3.3400","1.4900","null","null","null","null","null","null",318424,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",23,"6"
"FF","2012-05-26","91.0","null","null","Alfonso Soriano",150093,429781,"home_run","hit_into_play_score",,,,,"5","Alfonso Soriano homers (5) on a fly ball to center field.","R","R","R","PIT","CHC","X","null","fly_ball",1,0,2012,"-0.52523333333333333333","1.6204333333333333","0.1870","2.3040","null","null","null",2,4,"Top","149.60","25.10",,,"null",,"null",,,,,,,"3.3800","1.6000","null","null","null","null","null","null",318423,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",31,"2"
"FF","2012-05-26","94.0","null","null","J.J. Hardy",429666,462956,"home_run","hit_into_play_score",,,,,"1","J.   Hardy homers (10) on a fly ball to left field.","R","R","R","BAL","KC","X","null","fly_ball",2,2,2012,"-1.18349166666666666667","1.5301333333333333","-0.8280","3.3940","null","null","null",0,3,"Bot","53.21","53.21",,,"null",,"null",,,,,,,"3.2900","1.4900","null","null","null","null","null","null",318428,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",23,"5"
"SL","2012-05-26","85.2","null","null","Albert Pujols",405395,433587,"home_run","hit_into_play_score",,,,,"6","Albert Pujols homers (7) on a fly ball to left center field.","R","R","R","SEA","LAA","X","null","fly_ball",2,1,2012,"0.48929166666666666667","-0.57830000000000000000","0.4070","2.2350","null","null","null",0,4,"Top","71.29","33.13",,,"null",,"null",,,,,,,"3.2600","1.5500","null","null","null","null","null","null",318422,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",22,"4"
"FF","2012-05-26","91.6","null","null","Josh Reddick",502210,282332,"home_run","hit_into_play_score",,,,,"5","Josh Reddick homers (13) on a fly ball to center field.","R","L","L","OAK","NYY","X","null","fly_ball",1,0,2012,"0.50320833333333333333","1.24490000000000000000","-0.0240","2.5900","null","null","null",0,3,"Bot","133.53","18.07",,,"null",,"null",,,,,,,"3.3500","1.6300","null","null","null","null","null","null",318430,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",24,"2"
"CU","2012-05-26","75.9","null","null","Chris Davis",448801,462956,"home_run","hit_into_play_score",,,,,"4","Chris Davis homers (8) on a fly ball to left center field.","R","L","R","BAL","KC","X","null","fly_ball",1,0,2012,"0.50320833333333333333","-0.87356666666666666667","-0.4400","2.7230","null","null","null",1,2,"Bot","71.29","43.17",,,"null",,"null",,,,,,,"3.6700","1.6900","null","null","null","null","null","null",318428,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",15,"2"
"CH","2012-05-26","83.9","null","null","Danny Espinosa",457787,501985,"home_run","hit_into_play_score",,,,,"8","Danny Espinosa homers (5) on a fly ball to left field.   Jesus Flores scores.    Stephen Strasburg scores.","R","R","L","ATL","WSH","X","null","fly_ball",0,0,2012,"1.2658416666666667","1.5473333333333333","0.1360","2.0150","435520.00","null","544931.00",2,2,"Top","47.19","49.20",,,"null",,"null",,,,,,,"3.7600","1.8100","null","null","null","null","null","null",318436,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",13,"1"
"FF","2012-05-26","93.0","null","null","Chris Heisey",502317,425386,"home_run","hit_into_play_score",,,,,"1","Chris Heisey homers (1) on a fly ball to left field.   Brandon Phillips scores.    Jay Bruce scores.","R","R","R","CIN","COL","X","null","fly_ball",0,1,2012,"-0.61569166666666666667","1.3767666666666667","-0.7560","3.1350","null","408252.00","457803.00",2,1,"Bot","31.12","79.32",,,"null",,"null",,,,,,,"3.4000","1.5700","null","null","null","null","null","null",318425,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",12,"2"
"CH","2012-05-26","85.1","null","null","Justin Morneau",408047,453286,"home_run","hit_into_play_score",,,,,"8","Justin Morneau homers (9) on a fly ball to right field.","R","L","R","MIN","DET","X","null","fly_ball",3,1,2012,"-1.17792500000000000000","0.02083333333333333333","-0.1120","1.5300","null","null","null",0,2,"Bot","226.91","63.25",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",318426,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",13,"5"
"FF","2012-05-26","90.8","null","null","Vinny Rottino",457130,453385,"home_run","hit_into_play_score",,,,,"4","Vinny Rottino homers (1) on a fly ball to center field.","R","R","L","NYM","SD","X","null","fly_ball",2,1,2012,"1.3563000000000000","1.26496666666666666667","-0.3920","2.2820","null","null","null",2,1,"Bot","95.38","22.09",,,"null",,"null",,,,,,,"3.3200","1.5300","null","null","null","null","null","null",318432,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",10,"4"
"FF","2012-05-26","92.9","null","null","Scott Hairston",430668,453385,"home_run","hit_into_play_score",,,,,"7","Scott Hairston homers (4) on a fly ball to left field.   Andres Torres scores.    David Wright scores.","R","R","L","NYM","SD","X","null","fly_ball",3,2,2012,"0.9694166666666667","1.3366333333333333","-0.3870","1.8030","400083.00","431151.00","null",1,1,"Bot","42.17","56.22",,,"null",,"null",,,,,,,"3.2400","1.4400","null","null","null","null","null","null",318432,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",8,"7"
"FF","2012-05-26","92.6","null","null","Robinson Cano",429664,112526,"home_run","hit_into_play_score",,,,,"6","Robinson Cano homers (7) on a fly ball to right field.","R","L","R","OAK","NYY","X","null","fly_ball",2,1,2012,"-0.82583333333333333333","1.4656333333333333","0.6500","2.7240","null","null","null",0,2,"Top","201.81","56.22",,,"null",,"null",,,,,,,"3.4800","1.6600","null","null","null","null","null","null",318430,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",9,"4"
"FF","2012-05-25","90.0","null","null","Shelley Duncan",455167,543819,"home_run","hit_into_play_score",,,,,"7","Shelley Duncan homers (4) on a fly ball to left field.","R","R","R","CWS","CLE","X","null","fly_ball",2,1,2012,"-1.2335916666666667","1.25923333333333333333","-0.5330","2.0450","null","null","null",0,9,"Top","27.11","70.28",,,"null",,"null",,,,,,,"3.4100","1.6200","null","null","null","null","null","null",318409,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",74,"4"
"FF","2012-05-25","98.1","null","null","Hunter Pence",452254,435400,"home_run","hit_into_play_score",,,,,"2","Hunter Pence homers (11) on a fly ball to right field.    Juan Pierre scores.","R","R","R","STL","PHI","X","null","fly_ball",0,0,2012,"-0.90098333333333333333","1.4742333333333333","-0.0710","3.1520","null","null","334393.00",0,10,"Top","227.91","89.36",,,"null",,"null",,,,,,,"3.5400","1.7300","null","null","null","null","null","null",318416,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",78,"1"
"FF","2012-05-25","96.1","null","null","Jeff Francoeur",425796,456421,"home_run","hit_into_play_score",,,,,"6","Jeff Francoeur homers (4) on a fly ball to center field.   Eric Hosmer scores.","R","R","R","BAL","KC","X","null","fly_ball",3,2,2012,"-0.47791666666666666667","1.6562666666666667","0.4840","2.4400","null","null","543333.00",2,8,"Top","148.59","34.14",,,"null",,"null",,,,,,,"3.4300","1.6500","null","null","null","null","null","null",318413,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",67,"12"
"FF","2012-05-25","94.1","null","null","Nelson Cruz",443558,430630,"home_run","hit_into_play_score",,,,,"6","Nelson Cruz hits a grand slam (5) to right center field.   Alberto Gonzalez scores.    Michael Young scores.    David Murphy scores.","R","R","R","TEX","TOR","X","null","fly_ball",0,1,2012,"-0.35127500000000000000","1.20190000000000000000","0.4180","3.0420","471868.00","276545.00","461815.00",2,7,"Bot","196.79","40.16",,,"null",,"null",,,,,,,"3.7300","1.7300","null","null","null","null","null","null",318420,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",69,"2"
"FF","2012-05-25","89.3","null","null","Chris Davis",448801,488786,"home_run","hit_into_play_score",,,,,"8","Chris Davis homers (7) on a fly ball to right field.    Matt Wieters scores.","R","L","R","BAL","KC","X","null","fly_ball",3,2,2012,"-0.38467500000000000000","1.17036666666666666667","-0.1510","1.9480","null","null","446308.00",2,7,"Bot","218.88","75.30",,,"null",,"null",,,,,,,"3.5700","1.6900","null","null","null","null","null","null",318413,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",62,"7"
"FT","2012-05-25","94.1","null","null","Dayan Viciedo",493364,446003,"home_run","hit_into_play_score",,,,,"5","Dayan Viciedo homers (9) on a fly ball to center field.   A.  J.   Pierzynski scores.","R","R","R","CWS","CLE","X","null","fly_ball",0,0,2012,"-1.3143083333333333","1.4900000000000000","-0.0580","2.6160","150229.00","null","null",2,7,"Bot","155.62","25.10",,,"null",,"null",,,,,,,"3.3100","1.5300","null","null","null","null","null","null",318409,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",62,"1"
"SI","2012-05-25","91.0","null","null","Jason Heyward",518792,425426,"home_run","hit_into_play_score",,,,,"8","Jason Heyward homers (6) on a fly ball to right field.","R","L","R","ATL","WSH","X","null","fly_ball",0,0,2012,"-1.4994000000000000","1.03276666666666666667","0.2680","2.2080","null","null","null",1,8,"Bot","223.90","58.23",,,"null",,"null",,,,,,,"3.6000","1.7000","null","null","null","null","null","null",318421,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",67,"1"
"CH","2012-05-25","80.0","null","null","Corey Hart",430611,518567,"home_run","hit_into_play_score",,,,,"5","Corey Hart homers (10) on a fly ball to left field.   Cody Ransom scores.","R","R","R","ARI","MIL","X","null","fly_ball",0,0,2012,"0.12328333333333333333","1.8368666666666667","-0.1440","2.2070","null","285068.00","null",1,8,"Top","41.16","62.25",,,"null",,"null",,,,,,,"3.4400","1.6100","null","null","null","null","null","null",318414,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",61,"1"
"CU","2012-05-25","82.4","null","null","Kila Ka'aihue",451500,467100,"home_run","hit_into_play_score",,,,,"4","Kila Ka'aihue homers (2) on a line drive to right field.","R","L","R","OAK","NYY","X","null","line_drive",2,2,2012,"0.66742500000000000000","-0.70443333333333333333","-0.3300","2.7420","null","null","null",0,7,"Bot","208.84","46.18",,,"null",,"null",,,,,,,"3.6000","1.6700","null","null","null","null","null","null",318415,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",57,"5"
"CU","2012-05-25","78.9","null","null","Chris Coghlan",458085,453311,"home_run","hit_into_play_score",,,,,"6","Chris Coghlan homers (1) on a fly ball to right field.    Logan Morrison scores.    Bryan Petersen scores.","R","L","R","MIA","SF","X","null","fly_ball",0,1,2012,"0.77180000000000000000","-0.8936333333333333","0.4690","2.5270","489149.00","519128.00","null",2,6,"Bot","218.88","82.33",,,"null",,"null",,,,,,,"3.3700","1.5300","null","null","null","null","null","null",318418,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",51,"2"
